time,latitude,longitude
1633007303246791869,61.1783548399711,11.407115028653969
1633007303267171250,61.17835517701716,11.40711472416302
1633007303286720239,61.178355403819644,11.407114472003641
1633007303306789414,61.17835567241487,11.40711417444709
1633007303331091732,61.178355996423555,11.407113848190733
1633007303346769456,61.17835623172384,11.407113629287204
1633007303366783955,61.17835634656085,11.407113320669072
1633007303386786858,61.178356605178436,11.407113073496365
1633007303412982592,61.17835677203035,11.407112916046513
1633007303433836830,61.17835698279642,11.407112729570743
1633007303446766823,61.17835727959525,11.407112499582036
1633007303466766343,61.17835753466979,11.40711233216094
1633007303487345447,61.178357791395136,11.407112186806195
1633007303508936623,61.178358055273534,11.407112025960497
1633007303526766369,61.17835833097247,11.407111814870076
1633007303546703350,61.17835866283249,11.407111520903578
1633007303566771751,61.17835888383564,11.407110991057337
1633007303586734477,61.17835916209708,11.407110713938378
1633007303609100770,61.178359341442736,11.407110522022986
1633007303627325149,61.17835965829318,11.407110197860694
1633007303646789756,61.17835994780442,11.407109976451553
1633007303666769685,61.17836024227715,11.407109826772924
1633007303686830640,61.17836057956594,11.407109658854129
1633007303706738060,61.178360812970034,11.407109482015787
1633007303726756418,61.17836108991071,11.407109133574947
1633007303746742066,61.17836129240674,11.407108802786272
1633007303769326044,61.17836149691496,11.407108423010015
1633007303786706269,61.17836179072087,11.407108227109331
1633007303812769715,61.17836187933454,11.407108187196709
1633007303826726617,61.17836224458165,11.407107978035071
1633007303846739557,61.178362430644114,11.407107793750795
1633007303866751481,61.17836268352289,11.407107418966225
1633007303886717376,61.178363043126936,11.407106807031733
1633007303906752792,61.17836329582898,11.407106448030687
1633007303926805832,61.17836351547054,11.40710621746473
1633007303952851993,61.17836388403439,11.407105961556427
1633007303966733899,61.17836405791919,11.407105949998213
1633007303986719520,61.17836432725033,11.407105757779142
1633007304006746843,61.17836457601272,11.407105513598136
1633007304026724142,61.17836482676198,11.40710519620954
